participant_id,labLocale,taskOrder,timing,trial_type,age_group,maxWrong,maxCorrect,prodSpeech_category,producer
Virginia.16,Virginia,second,immediate,experimental,5yo,5,2,Sometimes,Yes
Virginia.17,Virginia,first,immediate,experimental,7yo,5,5,Sometimes,Yes
Virginia.17,Virginia,point-and-name,point-and-name,point and name,7yo,5,5,Sometimes,Yes
Virginia.17,Virginia,second,delayed,experimental,7yo,5,4,Sometimes,Yes
Virginia.18,Virginia,first,delayed,experimental,10yo,5,4,Sometimes,Yes
Virginia.18,Virginia,point-and-name,point-and-name,point and name,10yo,5,5,Sometimes,Yes
Virginia.18,Virginia,second,immediate,experimental,10yo,5,4,Sometimes,Yes
Virginia.19,Virginia,first,delayed,experimental,7yo,5,4,Usually,Yes
Virginia.19,Virginia,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Virginia.19,Virginia,second,immediate,experimental,7yo,5,5,Usually,Yes
Virginia.2,Virginia,first,immediate,experimental,5yo,5,3,Usually,Yes
Virginia.2,Virginia,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Virginia.2,Virginia,second,delayed,experimental,5yo,5,1,Usually,Yes
Virginia.20,Virginia,first,delayed,experimental,5yo,5,2,Never,No
Virginia.20,Virginia,point-and-name,point-and-name,point and name,5yo,5,4,Never,No
Virginia.20,Virginia,second,immediate,experimental,5yo,5,2,Never,No
Virginia.21,Virginia,first,delayed,experimental,6yo,5,3,Usually,Yes
Virginia.21,Virginia,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
Virginia.21,Virginia,second,immediate,experimental,6yo,5,5,Usually,Yes
Virginia.22,Virginia,first,immediate,experimental,6yo,5,2,Sometimes,Yes
Virginia.22,Virginia,point-and-name,point-and-name,point and name,6yo,5,2,Sometimes,Yes
Virginia.22,Virginia,second,delayed,experimental,6yo,5,2,Sometimes,Yes
Virginia.23,Virginia,first,delayed,experimental,5yo,5,4,Usually,Yes
Virginia.23,Virginia,point-and-name,point-and-name,point and name,5yo,5,2,Usually,Yes
Virginia.23,Virginia,second,immediate,experimental,5yo,5,5,Usually,Yes
Virginia.24,Virginia,first,immediate,experimental,7yo,5,5,Usually,Yes
Virginia.24,Virginia,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Virginia.24,Virginia,second,delayed,experimental,7yo,5,4,Usually,Yes
Virginia.25,Virginia,first,delayed,experimental,7yo,5,3,Usually,Yes
Virginia.25,Virginia,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Virginia.25,Virginia,second,immediate,experimental,7yo,5,4,Usually,Yes
Virginia.26,Virginia,first,delayed,experimental,10yo,5,4,Usually,Yes
Virginia.26,Virginia,point-and-name,point-and-name,point and name,10yo,5,5,Usually,Yes
Virginia.26,Virginia,second,immediate,experimental,10yo,5,3,Usually,Yes
Virginia.27,Virginia,first,immediate,experimental,10yo,5,5,Usually,Yes
Virginia.27,Virginia,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Virginia.27,Virginia,second,delayed,experimental,10yo,5,4,Usually,Yes
Virginia.28,Virginia,first,immediate,experimental,10yo,5,5,Usually,Yes
Virginia.28,Virginia,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Virginia.28,Virginia,second,delayed,experimental,10yo,5,4,Usually,Yes
Virginia.29,Virginia,first,delayed,experimental,6yo,5,3,Usually,Yes
Virginia.29,Virginia,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
Virginia.29,Virginia,second,immediate,experimental,6yo,5,3,Usually,Yes
Virginia.3,Virginia,first,immediate,experimental,10yo,5,5,Usually,Yes
Virginia.3,Virginia,point-and-name,point-and-name,point and name,10yo,5,5,Usually,Yes
Virginia.3,Virginia,second,delayed,experimental,10yo,5,5,Usually,Yes
Virginia.30,Virginia,first,delayed,experimental,6yo,5,3,Usually,Yes
Virginia.30,Virginia,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Virginia.30,Virginia,second,immediate,experimental,6yo,5,5,Usually,Yes
Virginia.31,Virginia,first,delayed,experimental,10yo,5,4,Usually,Yes
Virginia.31,Virginia,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Virginia.31,Virginia,second,immediate,experimental,10yo,5,3,Usually,Yes
Virginia.32,Virginia,first,delayed,experimental,7yo,5,3,Usually,Yes
Virginia.32,Virginia,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Virginia.32,Virginia,second,immediate,experimental,7yo,5,4,Usually,Yes
Virginia.33,Virginia,first,delayed,experimental,7yo,5,4,Sometimes,Yes
Virginia.33,Virginia,point-and-name,point-and-name,point and name,7yo,5,1,Sometimes,Yes
Virginia.33,Virginia,second,immediate,experimental,7yo,5,4,Sometimes,Yes
Virginia.34,Virginia,first,immediate,experimental,6yo,5,5,Usually,Yes
Virginia.34,Virginia,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
Virginia.34,Virginia,second,delayed,experimental,6yo,5,4,Usually,Yes
Virginia.35,Virginia,first,immediate,experimental,6yo,5,5,Usually,Yes
Virginia.35,Virginia,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
Virginia.35,Virginia,second,delayed,experimental,6yo,5,3,Usually,Yes
Virginia.36,Virginia,first,immediate,experimental,10yo,5,4,Usually,Yes
Virginia.36,Virginia,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Virginia.36,Virginia,second,delayed,experimental,10yo,5,3,Usually,Yes
Virginia.37,Virginia,first,delayed,experimental,10yo,5,2,Usually,Yes
Virginia.37,Virginia,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Virginia.37,Virginia,second,immediate,experimental,10yo,5,3,Usually,Yes
Virginia.38,Virginia,first,immediate,experimental,5yo,5,1,Sometimes,Yes
Virginia.38,Virginia,point-and-name,point-and-name,point and name,5yo,5,1,Sometimes,Yes
Virginia.38,Virginia,second,delayed,experimental,5yo,5,1,Sometimes,Yes
Virginia.4,Virginia,first,immediate,experimental,7yo,5,4,Sometimes,Yes
Virginia.4,Virginia,point-and-name,point-and-name,point and name,7yo,5,5,Sometimes,Yes
Virginia.4,Virginia,second,delayed,experimental,7yo,5,4,Sometimes,Yes
Virginia.5,Virginia,first,immediate,experimental,7yo,5,4,Usually,Yes
Virginia.5,Virginia,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Virginia.5,Virginia,second,delayed,experimental,7yo,5,4,Usually,Yes
Virginia.6,Virginia,first,immediate,experimental,5yo,5,1,Usually,Yes
Virginia.6,Virginia,point-and-name,point-and-name,point and name,5yo,5,1,Usually,Yes
Virginia.6,Virginia,second,delayed,experimental,5yo,5,1,Usually,Yes
Virginia.7,Virginia,first,immediate,experimental,5yo,5,4,Usually,Yes
Virginia.7,Virginia,point-and-name,point-and-name,point and name,5yo,5,4,Usually,Yes
Virginia.7,Virginia,second,delayed,experimental,5yo,5,4,Usually,Yes
Virginia.8,Virginia,first,delayed,experimental,5yo,5,2,Sometimes,Yes
Virginia.8,Virginia,point-and-name,point-and-name,point and name,5yo,5,2,Sometimes,Yes
Virginia.8,Virginia,second,immediate,experimental,5yo,5,4,Sometimes,Yes
Virginia.9,Virginia,first,immediate,experimental,7yo,5,4,Usually,Yes
Virginia.9,Virginia,point-and-name,point-and-name,point and name,7yo,5,2,Usually,Yes
Virginia.9,Virginia,second,delayed,experimental,7yo,5,3,Usually,Yes
Wisconsin.101,Wisconsin,first,delayed,experimental,10yo,5,4,Sometimes,Yes
Wisconsin.101,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,4,Sometimes,Yes
Wisconsin.101,Wisconsin,second,immediate,experimental,10yo,5,4,Sometimes,Yes
Wisconsin.103,Wisconsin,first,delayed,experimental,10yo,5,4,Usually,Yes
Wisconsin.103,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Wisconsin.103,Wisconsin,second,immediate,experimental,10yo,5,5,Usually,Yes
Wisconsin.106,Wisconsin,first,immediate,experimental,10yo,NA,5,Usually,Yes
Wisconsin.106,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Wisconsin.106,Wisconsin,second,delayed,experimental,10yo,5,5,Usually,Yes
Wisconsin.107,Wisconsin,first,delayed,experimental,7yo,5,3,Sometimes,Yes
Wisconsin.107,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,1,Sometimes,Yes
Wisconsin.107,Wisconsin,second,immediate,experimental,7yo,5,4,Sometimes,Yes
Wisconsin.108,Wisconsin,first,immediate,experimental,6yo,5,4,Usually,Yes
Wisconsin.108,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Wisconsin.108,Wisconsin,second,delayed,experimental,6yo,5,1,Usually,Yes
Wisconsin.109,Wisconsin,first,immediate,experimental,7yo,5,4,Never,No
Wisconsin.109,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,4,Never,No
Wisconsin.109,Wisconsin,second,delayed,experimental,7yo,5,2,Never,No
Wisconsin.110,Wisconsin,first,immediate,experimental,6yo,5,3,Usually,Yes
Wisconsin.110,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,2,Usually,Yes
Wisconsin.110,Wisconsin,second,delayed,experimental,6yo,5,3,Usually,Yes
Wisconsin.111,Wisconsin,first,delayed,experimental,7yo,5,3,Usually,Yes
Wisconsin.111,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Wisconsin.111,Wisconsin,second,immediate,experimental,7yo,5,4,Usually,Yes
Wisconsin.113,Wisconsin,first,delayed,experimental,7yo,5,5,Usually,Yes
Wisconsin.113,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Wisconsin.113,Wisconsin,second,immediate,experimental,7yo,5,4,Usually,Yes
Wisconsin.115,Wisconsin,first,immediate,experimental,6yo,5,3,Sometimes,Yes
Wisconsin.115,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
Wisconsin.115,Wisconsin,second,delayed,experimental,6yo,5,1,Sometimes,Yes
Wisconsin.116,Wisconsin,first,delayed,experimental,5yo,5,1,Sometimes,Yes
Wisconsin.116,Wisconsin,point-and-name,point-and-name,point and name,5yo,5,2,Sometimes,Yes
Wisconsin.116,Wisconsin,second,immediate,experimental,5yo,5,1,Sometimes,Yes
Wisconsin.117,Wisconsin,first,delayed,experimental,7yo,5,3,Usually,Yes
Wisconsin.117,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Wisconsin.117,Wisconsin,second,immediate,experimental,7yo,5,3,Usually,Yes
Wisconsin.118,Wisconsin,first,delayed,experimental,7yo,5,3,Usually,Yes
Wisconsin.118,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Wisconsin.118,Wisconsin,second,immediate,experimental,7yo,5,4,Usually,Yes
Wisconsin.119,Wisconsin,first,delayed,experimental,5yo,5,1,Usually,Yes
Wisconsin.119,Wisconsin,point-and-name,point-and-name,point and name,5yo,5,1,Usually,Yes
Wisconsin.119,Wisconsin,second,immediate,experimental,5yo,5,2,Usually,Yes
Wisconsin.120,Wisconsin,first,delayed,experimental,10yo,5,5,Sometimes,Yes
Wisconsin.120,Wisconsin,point-and-name,point-and-name,point and name,10yo,NA,5,Sometimes,Yes
Wisconsin.120,Wisconsin,second,immediate,experimental,10yo,NA,5,Sometimes,Yes
Wisconsin.121,Wisconsin,first,delayed,experimental,7yo,5,3,Usually,Yes
Wisconsin.121,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,1,Usually,Yes
Wisconsin.121,Wisconsin,second,immediate,experimental,7yo,5,1,Usually,Yes
Wisconsin.122,Wisconsin,first,delayed,experimental,10yo,5,3,Usually,Yes
Wisconsin.122,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Wisconsin.122,Wisconsin,second,immediate,experimental,10yo,4,5,Usually,Yes
Wisconsin.125,Wisconsin,first,delayed,experimental,10yo,5,4,Usually,Yes
Wisconsin.125,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Wisconsin.125,Wisconsin,second,immediate,experimental,10yo,5,4,Usually,Yes
Wisconsin.126,Wisconsin,first,immediate,experimental,6yo,5,1,Sometimes,Yes
Wisconsin.126,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,3,Sometimes,Yes
Wisconsin.126,Wisconsin,second,delayed,experimental,6yo,5,1,Sometimes,Yes
Wisconsin.127,Wisconsin,first,delayed,experimental,5yo,5,2,Usually,Yes
Wisconsin.127,Wisconsin,point-and-name,point-and-name,point and name,5yo,5,2,Usually,Yes
Wisconsin.127,Wisconsin,second,immediate,experimental,5yo,5,2,Usually,Yes
Wisconsin.128,Wisconsin,first,immediate,experimental,7yo,5,4,Usually,Yes
Wisconsin.128,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Wisconsin.128,Wisconsin,second,delayed,experimental,7yo,5,4,Usually,Yes
Wisconsin.129,Wisconsin,first,delayed,experimental,7yo,5,2,Usually,Yes
Wisconsin.129,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,2,Usually,Yes
Wisconsin.129,Wisconsin,second,immediate,experimental,7yo,5,4,Usually,Yes
Wisconsin.131,Wisconsin,first,immediate,experimental,7yo,5,3,Usually,Yes
Wisconsin.131,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,2,Usually,Yes
Wisconsin.131,Wisconsin,second,delayed,experimental,7yo,5,1,Usually,Yes
Wisconsin.133,Wisconsin,first,delayed,experimental,7yo,5,4,Sometimes,Yes
Wisconsin.133,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,3,Sometimes,Yes
Wisconsin.133,Wisconsin,second,immediate,experimental,7yo,5,4,Sometimes,Yes
Wisconsin.135,Wisconsin,first,immediate,experimental,7yo,5,4,Sometimes,Yes
Wisconsin.135,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,2,Sometimes,Yes
Wisconsin.135,Wisconsin,second,delayed,experimental,7yo,5,3,Sometimes,Yes
Wisconsin.136,Wisconsin,first,immediate,experimental,10yo,5,5,Usually,Yes
Wisconsin.136,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Wisconsin.136,Wisconsin,second,delayed,experimental,10yo,5,4,Usually,Yes
Wisconsin.137,Wisconsin,first,immediate,experimental,10yo,NA,5,Usually,Yes
Wisconsin.137,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,5,Usually,Yes
Wisconsin.137,Wisconsin,second,delayed,experimental,10yo,5,4,Usually,Yes
Wisconsin.138,Wisconsin,first,delayed,experimental,7yo,4,5,Sometimes,Yes
Wisconsin.138,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,3,Sometimes,Yes
Wisconsin.138,Wisconsin,second,immediate,experimental,7yo,5,5,Sometimes,Yes
Wisconsin.139,Wisconsin,first,immediate,experimental,7yo,5,4,Sometimes,Yes
Wisconsin.139,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,4,Sometimes,Yes
Wisconsin.139,Wisconsin,second,delayed,experimental,7yo,5,1,Sometimes,Yes
Wisconsin.141,Wisconsin,first,immediate,experimental,10yo,5,5,Sometimes,Yes
Wisconsin.141,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,4,Sometimes,Yes
Wisconsin.141,Wisconsin,second,delayed,experimental,10yo,5,5,Sometimes,Yes
Wisconsin.142,Wisconsin,first,immediate,experimental,5yo,5,2,Never,No
Wisconsin.142,Wisconsin,point-and-name,point-and-name,point and name,5yo,5,4,Never,No
Wisconsin.142,Wisconsin,second,delayed,experimental,5yo,5,1,Never,No
Wisconsin.143,Wisconsin,first,delayed,experimental,10yo,5,5,Usually,Yes
Wisconsin.143,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,5,Usually,Yes
Wisconsin.143,Wisconsin,second,immediate,experimental,10yo,5,5,Usually,Yes
Wisconsin.144,Wisconsin,first,delayed,experimental,7yo,5,3,Sometimes,Yes
Wisconsin.144,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,4,Sometimes,Yes
Wisconsin.144,Wisconsin,second,immediate,experimental,7yo,5,5,Sometimes,Yes
Wisconsin.147,Wisconsin,first,immediate,experimental,10yo,5,4,Usually,Yes
Wisconsin.147,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,4,Usually,Yes
Wisconsin.147,Wisconsin,second,delayed,experimental,10yo,5,5,Usually,Yes
Wisconsin.148,Wisconsin,first,delayed,experimental,10yo,NA,5,Usually,Yes
Wisconsin.148,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,5,Usually,Yes
Wisconsin.148,Wisconsin,second,immediate,experimental,10yo,5,5,Usually,Yes
Wisconsin.149,Wisconsin,first,immediate,experimental,7yo,5,4,Sometimes,Yes
Wisconsin.149,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,4,Sometimes,Yes
Wisconsin.149,Wisconsin,second,delayed,experimental,7yo,5,4,Sometimes,Yes
Wisconsin.150,Wisconsin,first,delayed,experimental,6yo,5,4,Usually,Yes
Wisconsin.150,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Wisconsin.150,Wisconsin,second,immediate,experimental,6yo,5,5,Usually,Yes
Wisconsin.151,Wisconsin,first,immediate,experimental,6yo,5,4,Sometimes,Yes
Wisconsin.151,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,4,Sometimes,Yes
Wisconsin.151,Wisconsin,second,delayed,experimental,6yo,5,1,Sometimes,Yes
Wisconsin.153,Wisconsin,first,immediate,experimental,7yo,5,4,Usually,Yes
Wisconsin.153,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,4,Usually,Yes
Wisconsin.153,Wisconsin,second,delayed,experimental,7yo,4,5,Usually,Yes
Wisconsin.154,Wisconsin,first,immediate,experimental,6yo,5,3,Usually,Yes
Wisconsin.154,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
Wisconsin.154,Wisconsin,second,delayed,experimental,6yo,5,4,Usually,Yes
Wisconsin.156,Wisconsin,first,immediate,experimental,7yo,5,3,Usually,Yes
Wisconsin.156,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Wisconsin.156,Wisconsin,second,delayed,experimental,7yo,5,2,Usually,Yes
Wisconsin.157,Wisconsin,first,delayed,experimental,6yo,5,3,Usually,Yes
Wisconsin.157,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Wisconsin.157,Wisconsin,second,immediate,experimental,6yo,5,4,Usually,Yes
Wisconsin.159,Wisconsin,first,immediate,experimental,10yo,5,4,Usually,Yes
Wisconsin.159,Wisconsin,point-and-name,point-and-name,point and name,10yo,5,3,Usually,Yes
Wisconsin.159,Wisconsin,second,delayed,experimental,10yo,5,5,Usually,Yes
Wisconsin.160,Wisconsin,first,immediate,experimental,5yo,5,4,Usually,Yes
Wisconsin.160,Wisconsin,point-and-name,point-and-name,point and name,5yo,5,4,Usually,Yes
Wisconsin.160,Wisconsin,second,delayed,experimental,5yo,5,3,Usually,Yes
Wisconsin.161,Wisconsin,first,delayed,experimental,5yo,5,1,Never,No
Wisconsin.161,Wisconsin,point-and-name,point-and-name,point and name,5yo,5,3,Never,No
Wisconsin.161,Wisconsin,second,immediate,experimental,5yo,5,1,Never,No
Wisconsin.163,Wisconsin,first,immediate,experimental,6yo,5,1,Usually,Yes
Wisconsin.163,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,4,Usually,Yes
Wisconsin.163,Wisconsin,second,delayed,experimental,6yo,5,3,Usually,Yes
Wisconsin.164,Wisconsin,first,delayed,experimental,5yo,5,3,Never,No
Wisconsin.164,Wisconsin,point-and-name,point-and-name,point and name,5yo,5,4,Never,No
Wisconsin.164,Wisconsin,second,immediate,experimental,5yo,5,2,Never,No
Wisconsin.166,Wisconsin,first,immediate,experimental,7yo,5,3,Usually,Yes
Wisconsin.166,Wisconsin,point-and-name,point-and-name,point and name,7yo,5,3,Usually,Yes
Wisconsin.166,Wisconsin,second,delayed,experimental,7yo,5,4,Usually,Yes
Wisconsin.167,Wisconsin,first,delayed,experimental,5yo,5,1,Usually,Yes
Wisconsin.167,Wisconsin,point-and-name,point-and-name,point and name,5yo,5,3,Usually,Yes
Wisconsin.167,Wisconsin,second,immediate,experimental,5yo,5,4,Usually,Yes
Wisconsin.168,Wisconsin,first,delayed,experimental,6yo,5,3,Usually,Yes
Wisconsin.168,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
Wisconsin.168,Wisconsin,second,immediate,experimental,6yo,5,3,Usually,Yes
Wisconsin.169,Wisconsin,first,immediate,experimental,6yo,5,3,Sometimes,Yes
Wisconsin.169,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,1,Sometimes,Yes
Wisconsin.169,Wisconsin,second,delayed,experimental,6yo,5,1,Sometimes,Yes
Wisconsin.170,Wisconsin,first,delayed,experimental,6yo,5,3,Usually,Yes
Wisconsin.170,Wisconsin,point-and-name,point-and-name,point and name,6yo,5,3,Usually,Yes
