electrode,Value,epoch,stimuli,participant
Fz,-12.62020345,19,EH,p6_exp2
Fz,-12.4813272,20,EH,p6_exp2
Fz,-17.93289721,21,EH,p6_exp2
Fz,-8.28896292,22,EH,p6_exp2
Fz,-11.00537955,23,EH,p6_exp2
Fz,-10.99566313,24,EH,p6_exp2
Fz,-3.827403084,25,EH,p6_exp2
Fz,-14.85397016,26,EH,p6_exp2
Fz,-17.47512439,27,EH,p6_exp2
Fz,-18.10864852,28,EH,p6_exp2
Fz,-17.94529948,29,EH,p6_exp2
Fz,-17.28632183,30,EH,p6_exp2
Fz,-18.77844631,31,EH,p6_exp2
Fz,-20.50910372,32,EH,p6_exp2
Fz,-8.232738014,33,EH,p6_exp2
Fz,-2.059747021,34,EH,p6_exp2
Fz,-6.397386364,35,EH,p6_exp2
Fz,-8.822470711,36,EH,p6_exp2
Fz,-13.69136885,37,EH,p6_exp2
Fz,-10.67197835,38,EH,p6_exp2
Fz,-18.11297753,39,EH,p6_exp2
C3,-8.096767087,0,EH,p6_exp2
C3,-11.09725708,1,EH,p6_exp2
C3,-14.3588575,2,EH,p6_exp2
C3,-6.852569152,3,EH,p6_exp2
C3,-7.44486445,4,EH,p6_exp2
C3,-27.28507857,5,EH,p6_exp2
C3,-5.424219461,6,EH,p6_exp2
C3,-11.93528466,7,EH,p6_exp2
C3,-20.37566893,8,EH,p6_exp2
C3,-22.08185482,9,EH,p6_exp2
C3,-5.750383938,10,EH,p6_exp2
C3,-8.792867103,11,EH,p6_exp2
C3,-16.63481529,12,EH,p6_exp2
C3,-8.217729989,13,EH,p6_exp2
C3,-23.81480595,14,EH,p6_exp2
C3,-7.736097657,15,EH,p6_exp2
C3,-12.90282093,16,EH,p6_exp2
C3,-21.58135514,17,EH,p6_exp2
C3,-12.86974468,18,EH,p6_exp2
C3,-22.9288118,19,EH,p6_exp2
C3,-20.40763833,20,EH,p6_exp2
C3,-16.06303253,21,EH,p6_exp2
C3,-7.713675903,22,EH,p6_exp2
C3,-14.17261705,23,EH,p6_exp2
C3,-14.12088826,24,EH,p6_exp2
C3,-18.58714502,25,EH,p6_exp2
C3,-11.63104867,26,EH,p6_exp2
C3,-9.083389237,27,EH,p6_exp2
C3,-30.26381275,28,EH,p6_exp2
C3,-27.43181017,29,EH,p6_exp2
C3,-7.050357127,30,EH,p6_exp2
C3,-14.74564229,31,EH,p6_exp2
C3,-17.48184816,32,EH,p6_exp2
C3,-9.964067965,33,EH,p6_exp2
C3,-7.640259512,34,EH,p6_exp2
C3,-9.707685471,35,EH,p6_exp2
C3,-13.9604794,36,EH,p6_exp2
C3,-14.73591944,37,EH,p6_exp2
C3,-13.64424074,38,EH,p6_exp2
C3,-23.57570739,39,EH,p6_exp2
Cz,-14.55979083,0,EH,p6_exp2
Cz,-11.60161077,1,EH,p6_exp2
Cz,-20.87414653,2,EH,p6_exp2
Cz,-5.740208367,3,EH,p6_exp2
Cz,-8.887523383,4,EH,p6_exp2
Cz,-18.45762036,5,EH,p6_exp2
Cz,-17.10143706,7,EH,p6_exp2
Cz,-11.39841934,8,EH,p6_exp2
Cz,-12.79145814,9,EH,p6_exp2
Cz,-10.42908993,10,EH,p6_exp2
Cz,-8.297715213,11,EH,p6_exp2
Cz,-15.30785105,12,EH,p6_exp2
Cz,-33.21580858,14,EH,p6_exp2
Cz,-12.88086131,15,EH,p6_exp2
Cz,-15.33881211,16,EH,p6_exp2
Cz,-15.99856012,17,EH,p6_exp2
Cz,-13.44555656,18,EH,p6_exp2
Cz,-16.5091416,19,EH,p6_exp2
Cz,-10.93602237,20,EH,p6_exp2
Cz,-17.93104603,21,EH,p6_exp2
Cz,-5.297734356,22,EH,p6_exp2
Cz,-6.045225469,23,EH,p6_exp2
Cz,-14.52026183,24,EH,p6_exp2
Cz,-8.919554779,25,EH,p6_exp2
Cz,-10.32555336,26,EH,p6_exp2
Cz,-8.797669101,27,EH,p6_exp2
Cz,-16.27678011,28,EH,p6_exp2
Cz,-18.77476264,29,EH,p6_exp2
Cz,-11.01635627,30,EH,p6_exp2
Cz,-25.5618175,31,EH,p6_exp2
Cz,-8.180279085,32,EH,p6_exp2
Cz,-9.194047077,34,EH,p6_exp2
Cz,-2.77338189,35,EH,p6_exp2
Cz,-6.215957629,36,EH,p6_exp2
Cz,-4.346211428,37,EH,p6_exp2
Cz,-9.574617188,38,EH,p6_exp2
Cz,-19.96973099,39,EH,p6_exp2
C4,-12.20373811,0,EH,p6_exp2
C4,-15.56508828,1,EH,p6_exp2
C4,-18.6250327,2,EH,p6_exp2
C4,-7.184644034,3,EH,p6_exp2
C4,-4.23623577,4,EH,p6_exp2
C4,-13.1458175,5,EH,p6_exp2
C4,-1.054530443,6,EH,p6_exp2
C4,-8.739324237,7,EH,p6_exp2
C4,-12.66910402,8,EH,p6_exp2
C4,-13.66407089,9,EH,p6_exp2
C4,-21.2865517,10,EH,p6_exp2
C4,-6.114970922,11,EH,p6_exp2
C4,-16.48482325,12,EH,p6_exp2
C4,-28.00196337,14,EH,p6_exp2
C4,-12.86230829,15,EH,p6_exp2
C4,-19.37117639,16,EH,p6_exp2
C4,-11.75296548,17,EH,p6_exp2
C4,-12.34615759,18,EH,p6_exp2
C4,-21.081424,19,EH,p6_exp2
C4,-5.599648629,20,EH,p6_exp2
C4,-19.26008437,21,EH,p6_exp2
C4,-6.38997841,22,EH,p6_exp2
C4,-3.692173369,23,EH,p6_exp2
C4,-7.107061781,24,EH,p6_exp2
C4,-11.11722524,25,EH,p6_exp2
C4,-11.06984255,26,EH,p6_exp2
C4,-10.22436625,27,EH,p6_exp2
C4,-16.86070093,28,EH,p6_exp2
C4,-26.65735741,29,EH,p6_exp2
C4,-23.45731006,30,EH,p6_exp2
C4,-18.72022783,31,EH,p6_exp2
C4,-23.78787753,32,EH,p6_exp2
C4,-0.32254172,33,EH,p6_exp2
C4,-17.16779784,34,EH,p6_exp2
C4,-4.088599575,35,EH,p6_exp2
C4,-7.499125463,36,EH,p6_exp2
C4,-9.99795202,37,EH,p6_exp2
C4,-14.19004935,38,EH,p6_exp2
C4,-11.43499697,39,EH,p6_exp2
Pz,-6.533798173,0,EH,p6_exp2
Pz,-3.614319954,1,EH,p6_exp2
Pz,-6.905589368,2,EH,p6_exp2
Pz,-5.154025904,3,EH,p6_exp2
Pz,-9.795185,4,EH,p6_exp2
Pz,-14.18550031,5,EH,p6_exp2
Pz,-13.24883801,7,EH,p6_exp2
Pz,-11.5120809,8,EH,p6_exp2
Pz,-14.67015875,9,EH,p6_exp2
Pz,-2.287130078,10,EH,p6_exp2
Pz,-10.76442878,11,EH,p6_exp2
Pz,-11.98504798,12,EH,p6_exp2
Pz,-0.689333567,13,EH,p6_exp2
Pz,-15.24008721,14,EH,p6_exp2
Pz,-11.16841706,15,EH,p6_exp2
Pz,-7.627264847,16,EH,p6_exp2
Pz,-21.1836831,17,EH,p6_exp2
Pz,-12.25065876,18,EH,p6_exp2
Pz,-12.71719876,19,EH,p6_exp2
Pz,-13.2855361,20,EH,p6_exp2
Pz,-10.79690083,21,EH,p6_exp2
Pz,-2.430017866,22,EH,p6_exp2
Pz,-3.534491941,23,EH,p6_exp2
Pz,-6.958019164,24,EH,p6_exp2
Pz,-13.80223639,25,EH,p6_exp2
Pz,-7.750191387,26,EH,p6_exp2
Pz,-11.39700863,27,EH,p6_exp2
Pz,-12.62063388,28,EH,p6_exp2
Pz,-17.62357702,29,EH,p6_exp2
Pz,-4.205506643,30,EH,p6_exp2
Pz,-14.9851881,31,EH,p6_exp2
Pz,-13.48430175,32,EH,p6_exp2
Pz,-1.154149492,33,EH,p6_exp2
Pz,-10.65164645,35,EH,p6_exp2
Pz,-14.41036532,36,EH,p6_exp2
Pz,-9.590772694,37,EH,p6_exp2
Pz,-8.484985878,38,EH,p6_exp2
Pz,-11.4687585,39,EH,p6_exp2
PO7,-5.333025664,0,EH,p6_exp2
PO7,-7.913066018,1,EH,p6_exp2
PO7,-4.558360625,2,EH,p6_exp2
PO7,-1.257790843,3,EH,p6_exp2
PO7,-15.13435501,4,EH,p6_exp2
PO7,-16.62848986,5,EH,p6_exp2
PO7,-4.707849219,6,EH,p6_exp2
PO7,-7.203178607,7,EH,p6_exp2
PO7,-14.28471488,8,EH,p6_exp2
PO7,-16.83027296,9,EH,p6_exp2
PO7,-5.604831702,10,EH,p6_exp2
PO7,-12.85864103,11,EH,p6_exp2
PO7,-19.3189706,12,EH,p6_exp2
PO7,-8.528596563,13,EH,p6_exp2
PO7,-17.21092551,14,EH,p6_exp2
PO7,-6.430188178,15,EH,p6_exp2
PO7,-7.850144696,16,EH,p6_exp2
PO7,-23.19396674,17,EH,p6_exp2
PO7,-13.24491814,18,EH,p6_exp2
PO7,-14.91400646,19,EH,p6_exp2
PO7,-13.35842995,20,EH,p6_exp2
PO7,-4.915800107,21,EH,p6_exp2
PO7,-9.387891704,23,EH,p6_exp2
PO7,-5.97713148,24,EH,p6_exp2
PO7,-15.08716776,25,EH,p6_exp2
PO7,-9.147493024,26,EH,p6_exp2
PO7,-11.91371101,27,EH,p6_exp2
PO7,-16.5698297,28,EH,p6_exp2
PO7,-16.21960347,29,EH,p6_exp2
PO7,-19.1512879,31,EH,p6_exp2
PO7,-15.32823368,32,EH,p6_exp2
PO7,-8.333229285,33,EH,p6_exp2
PO7,-3.178689484,34,EH,p6_exp2
PO7,-10.8925319,35,EH,p6_exp2
PO7,-15.68577232,36,EH,p6_exp2
PO7,-10.18562627,37,EH,p6_exp2
PO7,-14.92976151,38,EH,p6_exp2
PO7,-13.02378662,39,EH,p6_exp2
Oz,-8.05546789,1,EH,p6_exp2
Oz,-5.44105027,3,EH,p6_exp2
Oz,-29.04145793,4,EH,p6_exp2
Oz,-20.43844059,5,EH,p6_exp2
Oz,-7.980761078,6,EH,p6_exp2
Oz,-0.971592878,7,EH,p6_exp2
Oz,-20.28488008,9,EH,p6_exp2
Oz,-18.40980857,11,EH,p6_exp2
Oz,-10.75164878,12,EH,p6_exp2
Oz,-8.133950034,13,EH,p6_exp2
Oz,-10.39208156,14,EH,p6_exp2
Oz,-1.6275299,15,EH,p6_exp2
Oz,-19.86344441,17,EH,p6_exp2
Oz,-4.739218669,18,EH,p6_exp2
Oz,-6.416309112,19,EH,p6_exp2
Oz,-16.00877358,20,EH,p6_exp2
Oz,-7.723436244,23,EH,p6_exp2
Oz,-10.73629998,25,EH,p6_exp2
Oz,-2.553910801,27,EH,p6_exp2
Oz,-2.913668772,28,EH,p6_exp2
Oz,-15.59048053,29,EH,p6_exp2
Oz,-18.32500154,31,EH,p6_exp2
Oz,-19.25038288,32,EH,p6_exp2
Oz,-12.53195627,33,EH,p6_exp2
Oz,-8.2980136,35,EH,p6_exp2
Oz,-11.19199945,36,EH,p6_exp2
Oz,-11.21413973,38,EH,p6_exp2
Oz,-3.546684113,39,EH,p6_exp2
PO8,-0.157831323,0,EH,p6_exp2
PO8,-5.133290737,1,EH,p6_exp2
PO8,-0.124364712,2,EH,p6_exp2
PO8,-13.76691022,3,EH,p6_exp2
PO8,-16.80975703,4,EH,p6_exp2
PO8,-13.16529348,5,EH,p6_exp2
PO8,-1.917059236,7,EH,p6_exp2
PO8,-4.11592418,8,EH,p6_exp2
PO8,-14.19733958,9,EH,p6_exp2
PO8,-0.11602282,10,EH,p6_exp2
PO8,-6.437810286,11,EH,p6_exp2
PO8,-16.76024469,12,EH,p6_exp2
PO8,-10.11937434,13,EH,p6_exp2
PO8,-13.86771395,14,EH,p6_exp2
PO8,-0.235201279,15,EH,p6_exp2
PO8,-4.52926671,16,EH,p6_exp2
PO8,-8.513701729,17,EH,p6_exp2
PO8,-12.39137499,18,EH,p6_exp2
PO8,-9.108094461,19,EH,p6_exp2
PO8,-6.891934583,20,EH,p6_exp2
PO8,-4.677230824,21,EH,p6_exp2
PO8,-1.802377656,22,EH,p6_exp2
PO8,-2.839719977,23,EH,p6_exp2
PO8,-2.187059576,24,EH,p6_exp2
PO8,-13.42939855,25,EH,p6_exp2
PO8,-3.05402207,26,EH,p6_exp2
PO8,-4.727518836,28,EH,p6_exp2
PO8,-11.87358951,29,EH,p6_exp2
PO8,-4.080152766,30,EH,p6_exp2
PO8,-15.23737057,31,EH,p6_exp2
PO8,-13.96152017,32,EH,p6_exp2
PO8,-3.399039843,33,EH,p6_exp2
PO8,-3.782835807,34,EH,p6_exp2
PO8,-4.713671513,35,EH,p6_exp2
PO8,-1.892965839,36,EH,p6_exp2
PO8,-1.333692216,37,EH,p6_exp2
PO8,-4.124345625,38,EH,p6_exp2
PO8,-2.120527891,39,EH,p6_exp2
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Fz,-10.36156121,2,RH,p7_exp2
Fz,-6.484054161,4,RH,p7_exp2
Fz,-10.4254959,5,RH,p7_exp2
Fz,-17.94132611,6,RH,p7_exp2
Fz,-9.300865647,7,RH,p7_exp2
Fz,-17.02191139,8,RH,p7_exp2
Fz,-10.81708252,9,RH,p7_exp2
Fz,-12.74651878,10,RH,p7_exp2
Fz,-3.928767588,11,RH,p7_exp2
Fz,-2.393195896,12,RH,p7_exp2
Fz,-3.845694223,13,RH,p7_exp2
Fz,-9.781066757,14,RH,p7_exp2
Fz,-0.045513537,15,RH,p7_exp2
Fz,-11.66785638,16,RH,p7_exp2
Fz,-9.4479009,17,RH,p7_exp2
Fz,-16.29420585,19,RH,p7_exp2
Fz,-6.038159235,20,RH,p7_exp2
Fz,-8.932619597,21,RH,p7_exp2
Fz,-10.61528018,23,RH,p7_exp2
Fz,-5.867858749,24,RH,p7_exp2
Fz,-3.411661027,25,RH,p7_exp2
Fz,-9.122121465,26,RH,p7_exp2
Fz,-6.716543572,27,RH,p7_exp2
Fz,-2.570956339,28,RH,p7_exp2
Fz,-7.142477945,30,RH,p7_exp2
Fz,-3.8899594,31,RH,p7_exp2
Fz,-18.16153425,32,RH,p7_exp2
Fz,-5.778194319,33,RH,p7_exp2
Fz,-7.619311057,35,RH,p7_exp2
Fz,-7.353156548,38,RH,p7_exp2
C3,-5.202796406,0,RH,p7_exp2
C3,-9.584222646,1,RH,p7_exp2
C3,-5.78542825,2,RH,p7_exp2
C3,-1.791031541,3,RH,p7_exp2
C3,-5.145053279,4,RH,p7_exp2
C3,-5.556034625,5,RH,p7_exp2
C3,-8.658202497,6,RH,p7_exp2
C3,-11.25734309,7,RH,p7_exp2
C3,-8.243710184,9,RH,p7_exp2
C3,-4.322359046,10,RH,p7_exp2
C3,-6.496361524,14,RH,p7_exp2
C3,-15.28596197,15,RH,p7_exp2
C3,-6.613442851,16,RH,p7_exp2
C3,-9.17135633,17,RH,p7_exp2
C3,-4.750215875,18,RH,p7_exp2
C3,-4.049766801,19,RH,p7_exp2
C3,-7.086967493,20,RH,p7_exp2
C3,-26.2813342,21,RH,p7_exp2
C3,-11.10777205,23,RH,p7_exp2
C3,-7.720124372,24,RH,p7_exp2
C3,-6.901640857,25,RH,p7_exp2
C3,-0.754804711,26,RH,p7_exp2
C3,-4.219556122,27,RH,p7_exp2
C3,-13.40374171,28,RH,p7_exp2
C3,-8.492444998,29,RH,p7_exp2
C3,-3.85364461,31,RH,p7_exp2
C3,-15.08635331,32,RH,p7_exp2
C3,-9.264409198,33,RH,p7_exp2
C3,-2.411554647,34,RH,p7_exp2
C3,-8.802802558,35,RH,p7_exp2
C3,-11.36368743,36,RH,p7_exp2
C3,-2.145034597,37,RH,p7_exp2
C3,-10.81728558,38,RH,p7_exp2
Cz,-36.79531205,0,RH,p7_exp2
Cz,-21.64045147,1,RH,p7_exp2
Cz,-19.21441141,2,RH,p7_exp2
Cz,-31.71896075,3,RH,p7_exp2
Cz,-22.88015791,7,RH,p7_exp2
Cz,-14.49666894,9,RH,p7_exp2
Cz,-7.432269078,13,RH,p7_exp2
Cz,-14.90237816,14,RH,p7_exp2
Cz,-17.40318613,15,RH,p7_exp2
Cz,-5.638041362,16,RH,p7_exp2
Cz,-15.732175,18,RH,p7_exp2
Cz,-10.31149245,19,RH,p7_exp2
Cz,-16.19731492,21,RH,p7_exp2
Cz,-24.80856795,23,RH,p7_exp2
Cz,-17.57894365,24,RH,p7_exp2
Cz,-9.192604666,25,RH,p7_exp2
Cz,-5.234404557,27,RH,p7_exp2
Cz,-19.25990795,28,RH,p7_exp2
Cz,-10.45347978,29,RH,p7_exp2
Cz,-9.059635489,31,RH,p7_exp2
Cz,-16.54676587,32,RH,p7_exp2
Cz,-13.36060987,33,RH,p7_exp2
Cz,-7.183016409,34,RH,p7_exp2
Cz,-13.00090584,35,RH,p7_exp2
Cz,-13.97708711,36,RH,p7_exp2
Cz,-5.037816683,37,RH,p7_exp2
Cz,-20.24086693,38,RH,p7_exp2
C4,-10.41096904,0,RH,p7_exp2
C4,-10.67213274,1,RH,p7_exp2
C4,-14.70809612,3,RH,p7_exp2
C4,-0.715664398,4,RH,p7_exp2
C4,-0.643149513,5,RH,p7_exp2
C4,-7.303451146,6,RH,p7_exp2
C4,-9.804324678,7,RH,p7_exp2
C4,-3.904090002,9,RH,p7_exp2
C4,-3.484258629,10,RH,p7_exp2
C4,-6.157585995,12,RH,p7_exp2
C4,-12.34282089,14,RH,p7_exp2
C4,-28.34431348,15,RH,p7_exp2
C4,-0.13635834,16,RH,p7_exp2
C4,-3.277410588,17,RH,p7_exp2
C4,-1.094337567,18,RH,p7_exp2
C4,-4.396172619,19,RH,p7_exp2
C4,-2.236186721,20,RH,p7_exp2
C4,-25.25802186,21,RH,p7_exp2
C4,-6.558935308,22,RH,p7_exp2
C4,-8.22098928,23,RH,p7_exp2
C4,-2.27534001,24,RH,p7_exp2
C4,-6.98757446,25,RH,p7_exp2
C4,-4.766974889,26,RH,p7_exp2
C4,-8.040625567,27,RH,p7_exp2
C4,-3.290061051,28,RH,p7_exp2
C4,-5.765048272,29,RH,p7_exp2
C4,-7.216674388,32,RH,p7_exp2
C4,-14.88191074,33,RH,p7_exp2
C4,-9.866048015,35,RH,p7_exp2
C4,-18.24968062,36,RH,p7_exp2
C4,-2.911066053,37,RH,p7_exp2
C4,-9.701085212,38,RH,p7_exp2
Pz,-6.4869061,0,RH,p7_exp2
Pz,-69.71147648,2,RH,p7_exp2
Pz,-5.319257774,3,RH,p7_exp2
Pz,-48.23963899,4,RH,p7_exp2
Pz,-37.39522088,5,RH,p7_exp2
Pz,-14.69931575,6,RH,p7_exp2
Pz,-10.91806114,7,RH,p7_exp2
Pz,-2.058478327,8,RH,p7_exp2
Pz,-5.59011541,9,RH,p7_exp2
Pz,-14.8761352,10,RH,p7_exp2
Pz,-1.173586768,11,RH,p7_exp2
Pz,-42.71988052,12,RH,p7_exp2
Pz,-1.35701774,14,RH,p7_exp2
Pz,-39.33833999,15,RH,p7_exp2
Pz,-31.40692984,16,RH,p7_exp2
Pz,-49.92342149,18,RH,p7_exp2
Pz,-27.09411464,21,RH,p7_exp2
Pz,-42.51858669,22,RH,p7_exp2
Pz,-44.28989112,23,RH,p7_exp2
Pz,-43.06591473,24,RH,p7_exp2
Pz,-3.553018167,25,RH,p7_exp2
Pz,-39.94440192,27,RH,p7_exp2
Pz,-26.92935412,28,RH,p7_exp2
Pz,-14.76899738,29,RH,p7_exp2
Pz,-23.5655278,30,RH,p7_exp2
Pz,-45.43849586,32,RH,p7_exp2
Pz,-2.811541968,33,RH,p7_exp2
Pz,-20.14748713,34,RH,p7_exp2
Pz,-1.007663156,35,RH,p7_exp2
Pz,-27.70261234,36,RH,p7_exp2
Pz,-34.15029571,37,RH,p7_exp2
Pz,-26.97444824,38,RH,p7_exp2
PO7,-3.38853213,0,RH,p7_exp2
PO7,-17.81052787,1,RH,p7_exp2
PO7,-6.299042403,2,RH,p7_exp2
PO7,-5.352929,3,RH,p7_exp2
PO7,-7.203693663,4,RH,p7_exp2
PO7,-4.242631603,5,RH,p7_exp2
PO7,-6.103988773,6,RH,p7_exp2
PO7,-9.025481753,7,RH,p7_exp2
PO7,-4.623228102,9,RH,p7_exp2
PO7,-3.209521983,14,RH,p7_exp2
PO7,-10.58944636,15,RH,p7_exp2
PO7,-2.13947973,16,RH,p7_exp2
PO7,-6.530979723,17,RH,p7_exp2
PO7,-0.021684556,18,RH,p7_exp2
PO7,-25.59308119,21,RH,p7_exp2
PO7,-2.015187193,22,RH,p7_exp2
PO7,-14.56247771,23,RH,p7_exp2
PO7,-0.823605702,24,RH,p7_exp2
PO7,-4.364973071,25,RH,p7_exp2
PO7,-0.930008228,26,RH,p7_exp2
PO7,-1.531471886,27,RH,p7_exp2
PO7,-14.01455878,28,RH,p7_exp2
PO7,-6.969662891,29,RH,p7_exp2
PO7,-4.667797671,31,RH,p7_exp2
PO7,-10.94877614,32,RH,p7_exp2
PO7,-10.59006078,33,RH,p7_exp2
PO7,-1.299853266,34,RH,p7_exp2
PO7,-17.1831106,35,RH,p7_exp2
PO7,-3.554903794,36,RH,p7_exp2
PO7,-7.456501237,37,RH,p7_exp2
PO7,-14.05590311,38,RH,p7_exp2
Oz,-9.845823929,1,RH,p7_exp2
Oz,-2.775044788,2,RH,p7_exp2
Oz,-13.13958901,3,RH,p7_exp2
Oz,-5.606326092,5,RH,p7_exp2
Oz,-10.61807517,6,RH,p7_exp2
Oz,-10.3441914,7,RH,p7_exp2
Oz,-8.623490286,9,RH,p7_exp2
Oz,-0.838266501,13,RH,p7_exp2
Oz,-6.650026762,14,RH,p7_exp2
Oz,-17.36255635,15,RH,p7_exp2
Oz,-17.86805803,18,RH,p7_exp2
Oz,-1.810764973,19,RH,p7_exp2
Oz,-10.18598424,20,RH,p7_exp2
Oz,-18.47291389,21,RH,p7_exp2
Oz,-5.111322116,22,RH,p7_exp2
Oz,-1.88580123,23,RH,p7_exp2
Oz,-6.796281119,25,RH,p7_exp2
Oz,-2.264919468,26,RH,p7_exp2
Oz,-6.272399322,27,RH,p7_exp2
Oz,-6.866698104,28,RH,p7_exp2
Oz,-6.054689789,29,RH,p7_exp2
Oz,-2.80300532,31,RH,p7_exp2
Oz,-5.289851328,32,RH,p7_exp2
Oz,-11.26998014,33,RH,p7_exp2
Oz,-9.418319032,35,RH,p7_exp2
Oz,-9.488854191,36,RH,p7_exp2
Oz,-6.399539199,37,RH,p7_exp2
Oz,-7.662494939,38,RH,p7_exp2
PO8,-1.514465506,0,RH,p7_exp2
PO8,-11.83795212,1,RH,p7_exp2
PO8,-14.09106222,3,RH,p7_exp2
PO8,-0.315091782,5,RH,p7_exp2
PO8,-5.697793363,6,RH,p7_exp2
PO8,-7.906320866,7,RH,p7_exp2
PO8,-5.266999865,9,RH,p7_exp2
PO8,-4.941618333,10,RH,p7_exp2
PO8,-4.007575037,12,RH,p7_exp2
PO8,-15.94245436,14,RH,p7_exp2
PO8,-13.97385336,15,RH,p7_exp2
PO8,-2.753033492,16,RH,p7_exp2
PO8,-4.019171806,17,RH,p7_exp2
PO8,-6.370941664,18,RH,p7_exp2
PO8,-9.156748436,19,RH,p7_exp2
PO8,-1.17E-07,20,RH,p7_exp2
PO8,-16.39222618,21,RH,p7_exp2
PO8,-7.356664063,22,RH,p7_exp2
PO8,-7.726175949,23,RH,p7_exp2
PO8,-8.586706309,25,RH,p7_exp2
PO8,-4.46634945,26,RH,p7_exp2
PO8,-2.226056558,27,RH,p7_exp2
PO8,-0.885998993,28,RH,p7_exp2
PO8,-2.888537061,31,RH,p7_exp2
PO8,-1.327729857,32,RH,p7_exp2
PO8,-11.16242905,33,RH,p7_exp2
PO8,-0.694200786,35,RH,p7_exp2
PO8,-13.74607505,36,RH,p7_exp2
PO8,-4.276163606,37,RH,p7_exp2
PO8,-9.202037443,38,RH,p7_exp2
Fz,-5.313154338,1,SH,p7_exp2
Fz,-0.207106072,2,SH,p7_exp2
Fz,-20.21602287,4,SH,p7_exp2
Fz,-11.42822834,5,SH,p7_exp2
Fz,-12.18908825,6,SH,p7_exp2
Fz,-2.285252638,7,SH,p7_exp2
Fz,-5.746365819,8,SH,p7_exp2
Fz,-8.36922955,10,SH,p7_exp2
Fz,-3.079844818,11,SH,p7_exp2
Fz,-10.10513344,14,SH,p7_exp2
Fz,-0.677471591,16,SH,p7_exp2
Fz,-14.09299704,18,SH,p7_exp2
Fz,-15.3335238,20,SH,p7_exp2
Fz,-10.54968852,21,SH,p7_exp2
Fz,-11.87645398,22,SH,p7_exp2
Fz,-14.89360344,23,SH,p7_exp2
Fz,-1.920050995,26,SH,p7_exp2
Fz,-9.426360277,27,SH,p7_exp2
Fz,-4.044190841,28,SH,p7_exp2
Fz,-0.332992102,29,SH,p7_exp2
Fz,-14.13265663,30,SH,p7_exp2
Fz,-4.245120992,31,SH,p7_exp2
Fz,-11.16478653,34,SH,p7_exp2
Fz,-10.81808793,35,SH,p7_exp2
Fz,-0.629875205,36,SH,p7_exp2
Fz,-19.88525845,37,SH,p7_exp2
Fz,-3.796465096,38,SH,p7_exp2
Fz,-4.833550389,39,SH,p7_exp2
C3,-5.770958914,0,SH,p7_exp2
C3,-13.10432497,1,SH,p7_exp2
C3,-10.11089048,2,SH,p7_exp2
C3,-9.473588187,3,SH,p7_exp2
C3,-22.02873173,4,SH,p7_exp2
C3,-9.411239595,5,SH,p7_exp2
C3,-3.75418865,6,SH,p7_exp2
C3,-11.55222325,8,SH,p7_exp2
C3,-5.448051184,9,SH,p7_exp2
C3,-0.024228786,10,SH,p7_exp2
C3,-6.76660711,11,SH,p7_exp2
C3,-16.42301905,14,SH,p7_exp2
C3,-10.99274482,15,SH,p7_exp2
C3,-3.121292327,16,SH,p7_exp2
C3,-9.010098204,17,SH,p7_exp2
